strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,5+5,any,WR_DELTA,10,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,15,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,20,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,25,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,30,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,35,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,40,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,45,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,50,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,75,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,100,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,125,4,4,0,100.00,1376,376,400,0.9400,0,100
Flat100,5+5,any,WR_DELTA,150,3,3,0,100.00,1261,261,300,0.8700,0,100
Flat100,5+5,any,WR_DELTA,200,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,any,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,5,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,10,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,15,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,20,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,25,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,30,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,35,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,40,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,45,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,50,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,75,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,100,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,125,2,2,0,100.00,1268,268,200,1.3400,0,100
Flat100,5+5,underdog,WR_DELTA,150,1,1,0,100.00,1153,153,100,1.5300,0,100
Flat100,5+5,underdog,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,5,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,favorite,WR_DELTA,10,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,favorite,WR_DELTA,15,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,favorite,WR_DELTA,20,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,favorite,WR_DELTA,25,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,favorite,WR_DELTA,30,2,2,0,100.00,1108,108,200,0.5400,0,100
Flat100,5+5,favorite,WR_DELTA,35,2,2,0,100.00,1108,108,200,0.5400,0,100
