strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,4+4,any,TEAM_PARTICIPATION,3,757,518,239,68.43,19660,18660,75700,0.2465,983,100
Flat100,4+4,any,TEAM_PARTICIPATION,4,323,222,101,68.73,9374,8374,32300,0.2593,794,100
Flat100,4+4,any,TEAM_PARTICIPATION,5,125,89,36,71.20,5030,4030,12500,0.3224,595,100
Flat100,4+4,underdog,GPM,100,951,525,426,55.21,34086,33086,95100,0.3479,1325,100
Flat100,4+4,underdog,GPM,200,526,283,243,53.80,16689,15689,52600,0.2983,1609,100
Flat100,4+4,underdog,GPM,300,245,131,114,53.47,8444,7444,24500,0.3038,909,100
Flat100,4+4,underdog,GPM,400,104,58,46,55.77,4878,3878,10400,0.3729,882,100
Flat100,4+4,underdog,GPM,500,40,19,21,47.50,1621,621,4000,0.1552,582,100
Flat100,4+4,underdog,XPM,100,845,483,362,57.16,34525,33525,84500,0.3967,1000,100
Flat100,4+4,underdog,XPM,200,424,233,191,54.95,15595,14595,42400,0.3442,826,100
Flat100,4+4,underdog,XPM,300,185,104,81,56.22,8289,7289,18500,0.3940,506,100
Flat100,4+4,underdog,XPM,400,78,45,33,57.69,4231,3231,7800,0.4142,500,100
Flat100,4+4,underdog,XPM,500,25,13,12,52.00,1476,476,2500,0.1904,505,100
Flat100,4+4,underdog,HERO_DAMAGE,5000,818,465,353,56.85,33596,32596,81800,0.3985,1100,100
Flat100,4+4,underdog,HERO_DAMAGE,10000,516,288,228,55.81,20185,19185,51600,0.3718,1150,100
Flat100,4+4,underdog,HERO_DAMAGE,15000,277,150,127,54.15,10241,9241,27700,0.3336,1618,100
Flat100,4+4,underdog,HERO_DAMAGE,20000,134,81,53,60.45,6913,5913,13400,0.4413,944,100
Flat100,4+4,underdog,HERO_DAMAGE,25000,56,40,16,71.43,4668,3668,5600,0.6550,514,100
Flat100,4+4,underdog,TOWER_DAMAGE,5000,631,370,261,58.64,27012,26012,63100,0.4122,715,100
Flat100,4+4,underdog,TOWER_DAMAGE,10000,150,87,63,58.00,6832,5832,15000,0.3888,500,100
Flat100,4+4,underdog,TOWER_DAMAGE,15000,13,6,7,46.15,1264,264,1300,0.2031,404,100
Flat100,4+4,underdog,TOWER_DAMAGE,20000,1,0,1,0.00,900,-100,100,-1.0000,100,100
Flat100,4+4,underdog,TOWER_DAMAGE,25000,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,underdog,DAMAGE_TAKEN,10000,814,483,331,59.34,39945,38945,81400,0.4784,933,100
Flat100,4+4,underdog,DAMAGE_TAKEN,20000,465,275,190,59.14,22791,21791,46500,0.4686,812,100
Flat100,4+4,underdog,DAMAGE_TAKEN,30000,266,156,110,58.65,12628,11628,26600,0.4371,896,100
Flat100,4+4,underdog,DAMAGE_TAKEN,40000,155,90,65,58.06,7705,6705,15500,0.4326,881,100
Flat100,4+4,underdog,DAMAGE_TAKEN,50000,84,46,38,54.76,4016,3016,8400,0.3590,770,100
Flat100,4+4,underdog,TEAM_PARTICIPATION,1,1084,629,455,58.03,49384,48384,108400,0.4463,814,100
